     0.200000E+00   -0.263429E+01    0.786134E+00       -Infinity             NaN
     0.199000E+00   -0.263374E+01    0.785548E+00       -Infinity             NaN
     0.198000E+00   -0.263318E+01    0.784962E+00       -Infinity             NaN
     0.197000E+00   -0.263263E+01    0.784377E+00       -Infinity             NaN
     0.196000E+00   -0.263207E+01    0.783792E+00        Infinity             NaN
     0.195000E+00   -0.263152E+01    0.783207E+00             NaN             NaN
     0.194000E+00   -0.263097E+01    0.782622E+00             NaN             NaN
     0.193000E+00   -0.263041E+01    0.782038E+00             NaN             NaN
     0.192000E+00   -0.262986E+01    0.781453E+00        Infinity             NaN
     0.191000E+00   -0.262931E+01    0.780869E+00             NaN             NaN
     0.190000E+00   -0.262876E+01    0.780285E+00             NaN             NaN
     0.189000E+00   -0.262820E+01    0.779701E+00             NaN             NaN
     0.188000E+00   -0.262765E+01    0.779118E+00        Infinity             NaN
     0.187000E+00   -0.262710E+01    0.778534E+00        Infinity             NaN
     0.186000E+00   -0.262655E+01    0.777951E+00             NaN             NaN
     0.185000E+00   -0.262600E+01    0.777368E+00             NaN             NaN
     0.184000E+00   -0.262545E+01    0.776785E+00             NaN             NaN
     0.183000E+00   -0.262490E+01    0.776203E+00             NaN             NaN
     0.182000E+00   -0.262436E+01    0.775620E+00             NaN             NaN
     0.181000E+00   -0.262381E+01    0.775038E+00             NaN             NaN
     0.180000E+00   -0.262326E+01    0.774456E+00        Infinity             NaN
     0.179000E+00   -0.262271E+01    0.773874E+00        Infinity             NaN
     0.178000E+00   -0.262217E+01    0.773292E+00       -Infinity             NaN
     0.177000E+00   -0.262162E+01    0.772711E+00        Infinity             NaN
     0.176000E+00   -0.262107E+01    0.772129E+00             NaN             NaN
     0.175000E+00   -0.262053E+01    0.771548E+00        Infinity             NaN
     0.174000E+00   -0.261998E+01    0.770967E+00             NaN             NaN
     0.173000E+00   -0.261944E+01    0.770386E+00        Infinity             NaN
     0.172000E+00   -0.261889E+01    0.769806E+00             NaN             NaN
     0.171000E+00   -0.261835E+01    0.769225E+00        Infinity             NaN
     0.170000E+00   -0.261780E+01    0.768645E+00             NaN             NaN
     0.169000E+00   -0.261726E+01    0.768065E+00       -Infinity             NaN
     0.168000E+00   -0.261672E+01    0.767485E+00             NaN             NaN
     0.167000E+00   -0.261618E+01    0.766905E+00        Infinity             NaN
     0.166000E+00   -0.261563E+01    0.766326E+00             NaN             NaN
     0.165000E+00   -0.261509E+01    0.765746E+00        Infinity             NaN
     0.164000E+00   -0.261455E+01    0.765167E+00             NaN             NaN
     0.163000E+00   -0.261401E+01    0.764588E+00       -Infinity             NaN
     0.162000E+00   -0.261347E+01    0.764009E+00       -Infinity             NaN
     0.161000E+00   -0.261293E+01    0.763431E+00             NaN             NaN
     0.160000E+00   -0.261239E+01    0.762852E+00       -Infinity             NaN
     0.159000E+00   -0.261185E+01    0.762274E+00             NaN             NaN
     0.158000E+00   -0.261131E+01    0.761695E+00             NaN             NaN
     0.157000E+00   -0.261077E+01    0.761117E+00        Infinity             NaN
     0.156000E+00   -0.261023E+01    0.760540E+00        Infinity             NaN
     0.155000E+00   -0.260970E+01    0.759962E+00       -Infinity             NaN
     0.154000E+00   -0.260916E+01    0.759384E+00       -Infinity             NaN
