     0.250000E+00   -0.264951E+01    0.967021E+00       -Infinity             NaN
     0.249000E+00   -0.264895E+01    0.967017E+00       -Infinity             NaN
     0.248000E+00   -0.264839E+01    0.967013E+00        Infinity             NaN
     0.247000E+00   -0.264783E+01    0.967009E+00             NaN             NaN
     0.246000E+00   -0.264727E+01    0.967004E+00       -Infinity             NaN
     0.245000E+00   -0.264672E+01    0.967000E+00       -Infinity             NaN
     0.244000E+00   -0.264616E+01    0.966996E+00        Infinity             NaN
     0.243000E+00   -0.264560E+01    0.966992E+00             NaN             NaN
     0.242000E+00   -0.264504E+01    0.966987E+00             NaN             NaN
     0.241000E+00   -0.264448E+01    0.966983E+00             NaN             NaN
     0.240000E+00   -0.264392E+01    0.966979E+00       -Infinity             NaN
     0.239000E+00   -0.264337E+01    0.966975E+00             NaN             NaN
     0.238000E+00   -0.264281E+01    0.966970E+00             NaN             NaN
     0.237000E+00   -0.264225E+01    0.966966E+00        Infinity             NaN
     0.236000E+00   -0.264169E+01    0.966962E+00        Infinity             NaN
     0.235000E+00   -0.264113E+01    0.966958E+00             NaN             NaN
     0.234000E+00   -0.264057E+01    0.966953E+00       -Infinity             NaN
     0.233000E+00   -0.264002E+01    0.966949E+00       -Infinity             NaN
     0.232000E+00   -0.263946E+01    0.966945E+00             NaN             NaN
     0.231000E+00   -0.263890E+01    0.966941E+00             NaN             NaN
     0.230000E+00   -0.263834E+01    0.966936E+00        Infinity             NaN
     0.229000E+00   -0.263778E+01    0.966932E+00             NaN             NaN
     0.228000E+00   -0.263722E+01    0.966928E+00        Infinity             NaN
     0.227000E+00   -0.263667E+01    0.966923E+00        Infinity             NaN
     0.226000E+00   -0.263611E+01    0.966919E+00        Infinity             NaN
     0.225000E+00   -0.263555E+01    0.966915E+00        Infinity             NaN
     0.224000E+00   -0.263499E+01    0.966911E+00       -Infinity             NaN
     0.223000E+00   -0.263443E+01    0.966906E+00        Infinity             NaN
     0.222000E+00   -0.263388E+01    0.966902E+00        Infinity             NaN
     0.221000E+00   -0.263332E+01    0.966898E+00             NaN             NaN
     0.220000E+00   -0.263276E+01    0.966894E+00       -Infinity             NaN
     0.219000E+00   -0.263220E+01    0.966889E+00             NaN             NaN
     0.218000E+00   -0.263164E+01    0.966885E+00       -Infinity             NaN
     0.217000E+00   -0.263108E+01    0.966881E+00        Infinity             NaN
     0.216000E+00   -0.263053E+01    0.966876E+00             NaN             NaN
     0.215000E+00   -0.262997E+01    0.966872E+00             NaN             NaN
     0.214000E+00   -0.262941E+01    0.966868E+00        Infinity             NaN
     0.213000E+00   -0.262885E+01    0.966864E+00             NaN             NaN
     0.212000E+00   -0.262829E+01    0.966859E+00        Infinity             NaN
     0.211000E+00   -0.262773E+01    0.966855E+00             NaN             NaN
     0.210000E+00   -0.262718E+01    0.966851E+00             NaN             NaN
     0.209000E+00   -0.262662E+01    0.966846E+00             NaN             NaN
     0.208000E+00   -0.262606E+01    0.966842E+00        Infinity             NaN
     0.207000E+00   -0.262550E+01    0.966838E+00       -Infinity             NaN
     0.206000E+00   -0.262494E+01    0.966834E+00             NaN             NaN
     0.205000E+00   -0.262439E+01    0.966829E+00        Infinity             NaN
     0.204000E+00   -0.262383E+01    0.966825E+00        Infinity             NaN
     0.203000E+00   -0.262327E+01    0.966821E+00        Infinity             NaN
     0.202000E+00   -0.262271E+01    0.966816E+00        Infinity             NaN
     0.201000E+00   -0.262215E+01    0.966812E+00       -Infinity             NaN
     0.200000E+00   -0.262159E+01    0.966808E+00       -Infinity             NaN
     0.199000E+00   -0.262104E+01    0.966804E+00             NaN             NaN
     0.198000E+00   -0.262048E+01    0.966799E+00        Infinity             NaN
     0.197000E+00   -0.261992E+01    0.966795E+00       -Infinity             NaN
     0.196000E+00   -0.261936E+01    0.966791E+00       -Infinity             NaN
     0.195000E+00   -0.261880E+01    0.966786E+00        Infinity             NaN
     0.194000E+00   -0.261825E+01    0.966782E+00       -Infinity             NaN
     0.193000E+00   -0.261769E+01    0.966778E+00             NaN             NaN
     0.192000E+00   -0.261713E+01    0.966773E+00        Infinity             NaN
     0.191000E+00   -0.261657E+01    0.966769E+00       -Infinity             NaN
     0.190000E+00   -0.261601E+01    0.966765E+00       -Infinity             NaN
     0.189000E+00   -0.261545E+01    0.966761E+00        Infinity             NaN
     0.188000E+00   -0.261490E+01    0.966756E+00        Infinity             NaN
     0.187000E+00   -0.261434E+01    0.966752E+00             NaN             NaN
     0.186000E+00   -0.261378E+01    0.966748E+00             NaN             NaN
     0.185000E+00   -0.261322E+01    0.966743E+00       -Infinity             NaN
     0.184000E+00   -0.261266E+01    0.966739E+00             NaN             NaN
     0.183000E+00   -0.261211E+01    0.966735E+00        Infinity             NaN
     0.182000E+00   -0.261155E+01    0.966730E+00             NaN             NaN
     0.181000E+00   -0.261099E+01    0.966726E+00       -Infinity             NaN
     0.180000E+00   -0.261043E+01    0.966722E+00       -Infinity             NaN
     0.179000E+00   -0.260987E+01    0.966718E+00             NaN             NaN
     0.178000E+00   -0.260932E+01    0.966713E+00       -Infinity             NaN
     0.177000E+00   -0.260876E+01    0.966709E+00       -Infinity             NaN
     0.176000E+00   -0.260820E+01    0.966705E+00             NaN             NaN
     0.175000E+00   -0.260764E+01    0.966700E+00             NaN             NaN
     0.174000E+00   -0.260708E+01    0.966696E+00       -Infinity             NaN
     0.173000E+00   -0.260652E+01    0.966692E+00       -Infinity             NaN
     0.172000E+00   -0.260597E+01    0.966687E+00             NaN             NaN
     0.171000E+00   -0.260541E+01    0.966683E+00       -Infinity             NaN
     0.170000E+00   -0.260485E+01    0.966679E+00        Infinity             NaN
     0.169000E+00   -0.260429E+01    0.966674E+00       -Infinity             NaN
     0.168000E+00   -0.260373E+01    0.966670E+00             NaN             NaN
     0.167000E+00   -0.260318E+01    0.966666E+00       -Infinity             NaN
     0.166000E+00   -0.260262E+01    0.966661E+00             NaN             NaN
     0.165000E+00   -0.260206E+01    0.966657E+00             NaN             NaN
     0.164000E+00   -0.260150E+01    0.966653E+00             NaN             NaN
     0.163000E+00   -0.260094E+01    0.966648E+00        Infinity             NaN
     0.162000E+00   -0.260039E+01    0.966644E+00        Infinity             NaN
     0.161000E+00   -0.259983E+01    0.966640E+00             NaN             NaN
     0.160000E+00   -0.259927E+01    0.966635E+00             NaN             NaN
     0.159000E+00   -0.259871E+01    0.966631E+00       -Infinity             NaN
     0.158000E+00   -0.259815E+01    0.966627E+00             NaN             NaN
     0.157000E+00   -0.259760E+01    0.966590E+00        Infinity             NaN
     0.156000E+00   -0.259706E+01    0.944334E+00             NaN             NaN
     0.155000E+00   -0.259652E+01    0.937345E+00       -Infinity             NaN
     0.154000E+00   -0.259598E+01    0.931298E+00             NaN             NaN
     0.153000E+00   -0.259544E+01    0.925250E+00       -Infinity             NaN
     0.152000E+00   -0.259491E+01    0.919203E+00             NaN             NaN
     0.151000E+00   -0.259438E+01    0.913156E+00             NaN             NaN
     0.150000E+00   -0.259386E+01    0.907108E+00       -Infinity             NaN
     0.149000E+00   -0.259334E+01    0.901061E+00       -Infinity             NaN
     0.148000E+00   -0.259282E+01    0.895013E+00        Infinity             NaN
     0.147000E+00   -0.259230E+01    0.888966E+00       -Infinity             NaN
     0.146000E+00   -0.259179E+01    0.882919E+00             NaN             NaN
     0.145000E+00   -0.259128E+01    0.876871E+00        Infinity             NaN
     0.144000E+00   -0.259078E+01    0.870824E+00             NaN             NaN
     0.143000E+00   -0.259028E+01    0.864776E+00             NaN             NaN
     0.142000E+00   -0.258978E+01    0.858729E+00             NaN             NaN
     0.141000E+00   -0.258929E+01    0.852682E+00        Infinity             NaN
     0.140000E+00   -0.258879E+01    0.846634E+00             NaN             NaN
     0.139000E+00   -0.258831E+01    0.840587E+00        Infinity             NaN
     0.138000E+00   -0.258782E+01    0.834539E+00       -Infinity             NaN
     0.137000E+00   -0.258734E+01    0.828492E+00             NaN             NaN
     0.136000E+00   -0.258687E+01    0.822445E+00             NaN             NaN
     0.135000E+00   -0.258639E+01    0.816397E+00             NaN             NaN
     0.134000E+00   -0.258592E+01    0.810350E+00        Infinity             NaN
     0.133000E+00   -0.258546E+01    0.804303E+00             NaN             NaN
     0.132000E+00   -0.258500E+01    0.798255E+00        Infinity             NaN
     0.131000E+00   -0.258454E+01    0.792208E+00             NaN             NaN
     0.130000E+00   -0.258408E+01    0.786160E+00             NaN             NaN
     0.129000E+00   -0.258363E+01    0.780113E+00       -Infinity             NaN
     0.128000E+00   -0.258318E+01    0.774066E+00             NaN             NaN
     0.127000E+00   -0.258274E+01    0.768018E+00       -Infinity             NaN
     0.126000E+00   -0.258229E+01    0.761971E+00             NaN             NaN
     0.125000E+00   -0.258186E+01    0.755923E+00             NaN             NaN
     0.124000E+00   -0.258142E+01    0.749876E+00             NaN             NaN
     0.123000E+00   -0.258099E+01    0.743829E+00       -Infinity             NaN
     0.122000E+00   -0.258056E+01    0.737781E+00       -Infinity             NaN
     0.121000E+00   -0.258014E+01    0.731734E+00        Infinity             NaN
     0.120000E+00   -0.257972E+01    0.725687E+00       -Infinity             NaN
     0.119000E+00   -0.257930E+01    0.719639E+00             NaN             NaN
     0.118000E+00   -0.257889E+01    0.713592E+00             NaN             NaN
     0.117000E+00   -0.257848E+01    0.707544E+00        Infinity             NaN
     0.116000E+00   -0.257807E+01    0.701497E+00             NaN             NaN
     0.115000E+00   -0.257767E+01    0.695450E+00             NaN             NaN
     0.114000E+00   -0.257727E+01    0.689402E+00        Infinity             NaN
