     0.000000E+00   -0.255458E+01    0.112315E-06       -Infinity             NaN
     0.100000E-03   -0.255458E+01    0.558088E-04       +Infinity             NaN
     0.200000E-03   -0.255458E+01    0.111576E-03       +Infinity             NaN
     0.300000E-03   -0.255458E+01    0.167275E-03       +Infinity             NaN
     0.400000E-03   -0.255458E+01    0.222937E-03       +Infinity             NaN
     0.500000E-03   -0.255458E+01    0.278600E-03             NaN             NaN
     0.600000E-03   -0.255458E+01    0.334316E-03             NaN             NaN
     0.700000E-03   -0.255458E+01    0.390143E-03             NaN             NaN
     0.800000E-03   -0.255458E+01    0.446151E-03       +Infinity             NaN
     0.900000E-03   -0.255458E+01    0.502422E-03             NaN             NaN
     0.100000E-02   -0.255458E+01    0.559049E-03             NaN             NaN
     0.110000E-02   -0.255458E+01    0.616137E-03       -Infinity             NaN
     0.120000E-02   -0.255458E+01    0.673809E-03             NaN             NaN
     0.130000E-02   -0.255458E+01    0.732204E-03             NaN             NaN
     0.140000E-02   -0.255458E+01    0.791481E-03       -Infinity             NaN
     0.150000E-02   -0.255458E+01    0.851823E-03             NaN             NaN
     0.160000E-02   -0.255458E+01    0.913446E-03       +Infinity             NaN
     0.170000E-02   -0.255458E+01    0.976600E-03       +Infinity             NaN
     0.180000E-02   -0.255458E+01    0.104158E-02             NaN             NaN
     0.190000E-02   -0.255458E+01    0.110873E-02             NaN             NaN
     0.200000E-02   -0.255458E+01    0.117848E-02       -Infinity             NaN
     0.210000E-02   -0.255458E+01    0.125134E-02             NaN             NaN
     0.220000E-02   -0.255458E+01    0.132793E-02             NaN             NaN
     0.230000E-02   -0.255458E+01    0.140903E-02             NaN             NaN
     0.240000E-02   -0.255458E+01    0.149562E-02       -Infinity             NaN
     0.250000E-02   -0.255458E+01    0.158894E-02             NaN             NaN
     0.260000E-02   -0.255458E+01    0.169062E-02             NaN             NaN
     0.270000E-02   -0.255458E+01    0.180279E-02             NaN             NaN
     0.280000E-02   -0.255458E+01    0.192837E-02       -Infinity             NaN
     0.290000E-02   -0.255458E+01    0.207136E-02       +Infinity             NaN
     0.300000E-02   -0.255458E+01    0.223753E-02             NaN             NaN
     0.310000E-02   -0.255458E+01    0.243543E-02             NaN             NaN
     0.320000E-02   -0.255458E+01    0.267839E-02       -Infinity             NaN
     0.330000E-02   -0.255458E+01    0.298840E-02       -Infinity             NaN
     0.340000E-02   -0.255458E+01    0.340484E-02       -Infinity             NaN
     0.350000E-02   -0.255458E+01    0.400629E-02       +Infinity             NaN
     0.360000E-02   -0.255458E+01    0.497723E-02             NaN             NaN
     0.370000E-02   -0.255459E+01    0.688130E-02       +Infinity             NaN
     0.380000E-02   -0.255459E+01    0.124282E-01             NaN             NaN
     0.390000E-02   -0.255461E+01    0.246119E-01             NaN             NaN
     0.400000E-02   -0.255461E+01    0.256733E-01       -Infinity             NaN
     0.410000E-02   -0.255461E+01    0.263092E-01             NaN             NaN
     0.420000E-02   -0.255461E+01    0.269513E-01       -Infinity             NaN
     0.430000E-02   -0.255462E+01    0.275939E-01       +Infinity             NaN
     0.440000E-02   -0.255462E+01    0.282365E-01       -Infinity             NaN
     0.450000E-02   -0.255462E+01    0.288792E-01             NaN             NaN
     0.460000E-02   -0.255462E+01    0.295221E-01       -Infinity             NaN
     0.470000E-02   -0.255462E+01    0.301650E-01       +Infinity             NaN
     0.480000E-02   -0.255462E+01    0.308080E-01       -Infinity             NaN
     0.490000E-02   -0.255463E+01    0.314512E-01       +Infinity             NaN
     0.500000E-02   -0.255463E+01    0.320945E-01             NaN             NaN
     0.510000E-02   -0.255463E+01    0.327379E-01             NaN             NaN
     0.520000E-02   -0.255463E+01    0.333815E-01       +Infinity             NaN
     0.530000E-02   -0.255463E+01    0.340252E-01             NaN             NaN
     0.540000E-02   -0.255464E+01    0.346691E-01       +Infinity             NaN
     0.550000E-02   -0.255464E+01    0.353132E-01             NaN             NaN
     0.560000E-02   -0.255464E+01    0.359576E-01             NaN             NaN
     0.570000E-02   -0.255464E+01    0.366023E-01             NaN             NaN
     0.580000E-02   -0.255465E+01    0.372473E-01             NaN             NaN
     0.590000E-02   -0.255465E+01    0.378927E-01       +Infinity             NaN
     0.600000E-02   -0.255465E+01    0.385386E-01             NaN             NaN
     0.610000E-02   -0.255465E+01    0.391851E-01             NaN             NaN
     0.620000E-02   -0.255466E+01    0.398324E-01       +Infinity             NaN
     0.630000E-02   -0.255466E+01    0.404807E-01             NaN             NaN
     0.640000E-02   -0.255466E+01    0.411303E-01             NaN             NaN
     0.650000E-02   -0.255466E+01    0.417817E-01       -Infinity             NaN
     0.660000E-02   -0.255467E+01    0.424354E-01       +Infinity             NaN
     0.670000E-02   -0.255467E+01    0.430925E-01             NaN             NaN
     0.680000E-02   -0.255467E+01    0.437546E-01             NaN             NaN
     0.690000E-02   -0.255468E+01    0.444241E-01             NaN             NaN
     0.700000E-02   -0.255468E+01    0.451060E-01             NaN             NaN
     0.710000E-02   -0.255468E+01    0.458091E-01       +Infinity             NaN
     0.720000E-02   -0.255469E+01    0.465535E-01       +Infinity             NaN
     0.730000E-02   -0.255469E+01    0.473886E-01       -Infinity             NaN
     0.740000E-02   -0.255470E+01    0.484593E-01             NaN             NaN
     0.750000E-02   -0.255471E+01    0.502210E-01       -Infinity             NaN
     0.760000E-02   -0.255472E+01    0.535411E-01             NaN             NaN
     0.770000E-02   -0.255473E+01    0.567257E-01       -Infinity             NaN
     0.780000E-02   -0.255474E+01    0.577672E-01             NaN             NaN
     0.790000E-02   -0.255474E+01    0.585120E-01       -Infinity             NaN
     0.800000E-02   -0.255475E+01    0.592525E-01       +Infinity             NaN
     0.810000E-02   -0.255475E+01    0.599931E-01       -Infinity             NaN
     0.820000E-02   -0.255475E+01    0.607338E-01             NaN             NaN
     0.830000E-02   -0.255476E+01    0.614744E-01       +Infinity             NaN
     0.840000E-02   -0.255476E+01    0.622151E-01             NaN             NaN
     0.850000E-02   -0.255477E+01    0.629558E-01       -Infinity             NaN
     0.860000E-02   -0.255477E+01    0.636964E-01             NaN             NaN
     0.870000E-02   -0.255478E+01    0.644371E-01       +Infinity             NaN
     0.880000E-02   -0.255478E+01    0.651777E-01       +Infinity             NaN
     0.890000E-02   -0.255479E+01    0.659184E-01             NaN             NaN
     0.900000E-02   -0.255479E+01    0.666590E-01       -Infinity             NaN
     0.910000E-02   -0.255479E+01    0.673997E-01       -Infinity             NaN
     0.920000E-02   -0.255480E+01    0.681404E-01       -Infinity             NaN
     0.930000E-02   -0.255480E+01    0.688810E-01             NaN             NaN
     0.940000E-02   -0.255481E+01    0.696217E-01             NaN             NaN
     0.950000E-02   -0.255481E+01    0.703623E-01             NaN             NaN
     0.960000E-02   -0.255482E+01    0.711030E-01             NaN             NaN
     0.970000E-02   -0.255482E+01    0.718436E-01             NaN             NaN
     0.980000E-02   -0.255483E+01    0.725843E-01             NaN             NaN
     0.990000E-02   -0.255483E+01    0.733249E-01             NaN             NaN
     0.100000E-01   -0.255484E+01    0.740656E-01             NaN             NaN
     0.101000E-01   -0.255485E+01    0.748063E-01             NaN             NaN
     0.102000E-01   -0.255485E+01    0.755469E-01       -Infinity             NaN
     0.103000E-01   -0.255486E+01    0.762876E-01             NaN             NaN
     0.104000E-01   -0.255486E+01    0.770282E-01             NaN             NaN
     0.105000E-01   -0.255487E+01    0.777689E-01             NaN             NaN
     0.106000E-01   -0.255487E+01    0.785095E-01             NaN             NaN
     0.107000E-01   -0.255488E+01    0.792502E-01             NaN             NaN
     0.108000E-01   -0.255488E+01    0.799909E-01             NaN             NaN
     0.109000E-01   -0.255489E+01    0.807315E-01             NaN             NaN
     0.110000E-01   -0.255489E+01    0.814722E-01       +Infinity             NaN
     0.111000E-01   -0.255490E+01    0.822128E-01       +Infinity             NaN
     0.112000E-01   -0.255491E+01    0.829535E-01             NaN             NaN
     0.113000E-01   -0.255491E+01    0.836941E-01             NaN             NaN
     0.114000E-01   -0.255492E+01    0.844348E-01             NaN             NaN
     0.115000E-01   -0.255492E+01    0.851754E-01             NaN             NaN
     0.116000E-01   -0.255493E+01    0.859161E-01             NaN             NaN
     0.117000E-01   -0.255494E+01    0.866568E-01             NaN             NaN
     0.118000E-01   -0.255494E+01    0.873974E-01             NaN             NaN
     0.119000E-01   -0.255495E+01    0.881381E-01       +Infinity             NaN
     0.120000E-01   -0.255496E+01    0.888787E-01       +Infinity             NaN
     0.121000E-01   -0.255496E+01    0.896194E-01             NaN             NaN
     0.122000E-01   -0.255497E+01    0.903600E-01       +Infinity             NaN
