     0.000000E+00   -0.255458E+01    0.287695E-07             NaN             NaN
     0.100000E-03   -0.255458E+01    0.327308E-04       +Infinity             NaN
     0.200000E-03   -0.255458E+01    0.653965E-04       +Infinity             NaN
     0.300000E-03   -0.255458E+01    0.979784E-04       -Infinity             NaN
     0.400000E-03   -0.255458E+01    0.130483E-03       +Infinity             NaN
     0.500000E-03   -0.255458E+01    0.162921E-03             NaN             NaN
     0.600000E-03   -0.255458E+01    0.195302E-03             NaN             NaN
     0.700000E-03   -0.255458E+01    0.227641E-03       -Infinity             NaN
     0.800000E-03   -0.255458E+01    0.259954E-03       -Infinity             NaN
     0.900000E-03   -0.255458E+01    0.292258E-03             NaN             NaN
     0.100000E-02   -0.255458E+01    0.324574E-03             NaN             NaN
     0.110000E-02   -0.255458E+01    0.356923E-03             NaN             NaN
     0.120000E-02   -0.255458E+01    0.389332E-03       -Infinity             NaN
     0.130000E-02   -0.255458E+01    0.421826E-03             NaN             NaN
     0.140000E-02   -0.255458E+01    0.454437E-03       -Infinity             NaN
     0.150000E-02   -0.255458E+01    0.487195E-03             NaN             NaN
     0.160000E-02   -0.255458E+01    0.520136E-03             NaN             NaN
     0.170000E-02   -0.255458E+01    0.553300E-03             NaN             NaN
     0.180000E-02   -0.255458E+01    0.586727E-03             NaN             NaN
     0.190000E-02   -0.255458E+01    0.620463E-03             NaN             NaN
     0.200000E-02   -0.255458E+01    0.654558E-03             NaN             NaN
     0.210000E-02   -0.255458E+01    0.689065E-03       -Infinity             NaN
     0.220000E-02   -0.255458E+01    0.724045E-03             NaN             NaN
     0.230000E-02   -0.255458E+01    0.759563E-03             NaN             NaN
     0.240000E-02   -0.255458E+01    0.795689E-03       +Infinity             NaN
     0.250000E-02   -0.255458E+01    0.832504E-03             NaN             NaN
     0.260000E-02   -0.255458E+01    0.870095E-03       +Infinity             NaN
     0.270000E-02   -0.255458E+01    0.908559E-03       -Infinity             NaN
     0.280000E-02   -0.255458E+01    0.948006E-03       +Infinity             NaN
     0.290000E-02   -0.255458E+01    0.988558E-03             NaN             NaN
     0.300000E-02   -0.255458E+01    0.103035E-02             NaN             NaN
     0.310000E-02   -0.255458E+01    0.107355E-02             NaN             NaN
     0.320000E-02   -0.255458E+01    0.111832E-02             NaN             NaN
     0.330000E-02   -0.255458E+01    0.116487E-02       -Infinity             NaN
     0.340000E-02   -0.255458E+01    0.121343E-02       +Infinity             NaN
     0.350000E-02   -0.255458E+01    0.126428E-02       +Infinity             NaN
     0.360000E-02   -0.255458E+01    0.131773E-02       +Infinity             NaN
     0.370000E-02   -0.255458E+01    0.137416E-02       -Infinity             NaN
     0.380000E-02   -0.255458E+01    0.143400E-02       -Infinity             NaN
     0.390000E-02   -0.255458E+01    0.149778E-02       -Infinity             NaN
     0.400000E-02   -0.255458E+01    0.156614E-02       -Infinity             NaN
     0.410000E-02   -0.255458E+01    0.163985E-02             NaN             NaN
     0.420000E-02   -0.255458E+01    0.171986E-02       +Infinity             NaN
     0.430000E-02   -0.255458E+01    0.180738E-02             NaN             NaN
     0.440000E-02   -0.255458E+01    0.190390E-02       -Infinity             NaN
     0.450000E-02   -0.255458E+01    0.201138E-02       +Infinity             NaN
     0.460000E-02   -0.255458E+01    0.213237E-02       -Infinity             NaN
     0.470000E-02   -0.255458E+01    0.227028E-02       -Infinity             NaN
     0.480000E-02   -0.255458E+01    0.242985E-02             NaN             NaN
