 -0.70752555022362740       0.70668579507762497      -1.66817752602242491E-003
 -0.70752555001248851       0.70668579529034836      -1.66817696115412802E-003
 -0.70752554970349169       0.70668579560178146      -1.66817608457649918E-003
 -0.70752554938153434       0.70668579592627889      -1.66817517055247106E-003
 -0.70752554911401366       0.70668579619594762      -1.66817439524563345E-003
 -0.70752554899165132       0.70668579631861872      -1.66817432607219347E-003
 -0.70752562829815058       0.70668571687639747      -1.66819189524432948E-003
 -0.70752562808706421       0.70668571708906758      -1.66819133060849205E-003
 -0.70752562777809902       0.70668571740046893      -1.66819045418742807E-003
 -0.70752562745615599       0.70668571772495214      -1.66818954023502668E-003
 -0.70752562718862111       0.70668571799463531      -1.66818876483877166E-003
 -0.70752562706610789       0.70668571811745884      -1.66818869501361125E-003
 -0.70752564690622488       0.70668569823784499      -1.66819543741762244E-003
 -0.70752564669518303       0.70668569845047025      -1.66819487294487178E-003
 -0.70752564638623361       0.70668569876185550      -1.66819399658168555E-003
 -0.70752564606426938       0.70668569908636014      -1.66819308254455550E-003
 -0.70752564579667332       0.70668569935610537      -1.66819230686163439E-003
 -0.70752564567411791       0.70668569947897120      -1.66819223697620297E-003
 -0.70752565059003769       0.70668569453864838      -1.66820009952014787E-003
 -0.70752565037901272       0.70668569475125642      -1.66819953511594394E-003
 -0.70752565007004875       0.70668569506265655      -1.66819865868761950E-003
 -0.70752564974804488       0.70668569538720138      -1.66819774447025775E-003
 -0.70752564948042540       0.70668569565697015      -1.66819696872020262E-003
 -0.70752564935788542       0.70668569577982054      -1.66819689891991056E-003
 -0.70752564348536828       0.70668570163905620      -1.66820548201020093E-003
 -0.70752564327432443       0.70668570185168356      -1.66820491753393962E-003
 -0.70752564296531562       0.70668570216312909      -1.66820404090021741E-003
 -0.70752564264329443       0.70668570248769114      -1.66820312662021653E-003
 -0.70752564237568816       0.70668570275744669      -1.66820235093247875E-003
 -0.70752564225318637       0.70668570288025845      -1.66820228128725817E-003
 -0.70752560955127763       0.70668573560115588      -1.66821070200137960E-003
 -0.70752560934014641       0.70668573581387129      -1.66821013712567588E-003
 -0.70752560903111916       0.70668573612533547      -1.66820926042195996E-003
 -0.70752560870911041       0.70668573644988508      -1.66820834622099200E-003
 -0.70752560844154067       0.70668573671960355      -1.66820757071104559E-003
 -0.70752560831910116       0.70668573684235247      -1.66820750128277560E-003
  0.70752570563560246      -0.70668563945311891       1.66818931152388572E-003
  0.70752570551327609      -0.70668563957575403       1.66818924241298968E-003
  0.70752570524585789      -0.70668563984531951       1.66818846742617950E-003
  0.70752570492392841      -0.70668564016978896       1.66818755350246002E-003
  0.70752570461487974      -0.70668564048127491       1.66818667672997186E-003
  0.70752570440363949      -0.70668564069410011       1.66818611157272686E-003
  0.70752567170134728      -0.70668567341539079       1.66819453091107662E-003
  0.70752567157907975      -0.70668567353796652       1.66819446201878522E-003
  0.70752567131169974      -0.70668567380749303       1.66819368720819215E-003
  0.70752567098978447      -0.70668567413194827       1.66819277337055204E-003
  0.70752567068070982      -0.70668567444346009       1.66819189652664922E-003
  0.70752567046939041      -0.70668567465636600       1.66819133096997589E-003
  0.70752566459652333      -0.70668568051595471       1.66819991313081357E-003
  0.70752566447429788      -0.70668568063848747       1.66819984439373092E-003
  0.70752566420692653      -0.70668568090800565       1.66819906964878976E-003
  0.70752566388499438      -0.70668568123247777       1.66819815574063943E-003
  0.70752566357587743      -0.70668568154403244       1.66819727869058705E-003
  0.70752566336453515      -0.70668568175696111       1.66819671306734090E-003
  0.70752566828025965      -0.70668567681683414       1.66820457525520128E-003
  0.70752566815804174      -0.70668567693935957       1.66820450660020250E-003
  0.70752566789065163      -0.70668567720889641       1.66820373178721074E-003
