     0.000000E+00   -0.255458E+01    0.287695E-07             NaN             NaN
     0.100000E-03   -0.255458E+01    0.854485E-05             NaN             NaN
     0.200000E-03   -0.255458E+01    0.170679E-04             NaN             NaN
     0.300000E-03   -0.255458E+01    0.255485E-04       +Infinity             NaN
     0.400000E-03   -0.255458E+01    0.339876E-04             NaN             NaN
     0.500000E-03   -0.255458E+01    0.423862E-04             NaN             NaN
     0.600000E-03   -0.255458E+01    0.507456E-04       -Infinity             NaN
     0.700000E-03   -0.255458E+01    0.590670E-04       -Infinity             NaN
     0.800000E-03   -0.255458E+01    0.673520E-04       +Infinity             NaN
     0.900000E-03   -0.255458E+01    0.756021E-04       -Infinity             NaN
     0.100000E-02   -0.255458E+01    0.838190E-04       -Infinity             NaN
     0.110000E-02   -0.255458E+01    0.920048E-04             NaN             NaN
     0.120000E-02   -0.255458E+01    0.100161E-03       +Infinity             NaN
     0.130000E-02   -0.255458E+01    0.108290E-03       +Infinity             NaN
     0.140000E-02   -0.255458E+01    0.116395E-03             NaN             NaN
     0.150000E-02   -0.255458E+01    0.124477E-03             NaN             NaN
     0.160000E-02   -0.255458E+01    0.132538E-03             NaN             NaN
     0.170000E-02   -0.255458E+01    0.140582E-03             NaN             NaN
     0.180000E-02   -0.255458E+01    0.148612E-03       -Infinity             NaN
     0.190000E-02   -0.255458E+01    0.156630E-03       -Infinity             NaN
     0.200000E-02   -0.255458E+01    0.164639E-03       +Infinity             NaN
     0.210000E-02   -0.255458E+01    0.172642E-03             NaN             NaN
     0.220000E-02   -0.255458E+01    0.180643E-03       -Infinity             NaN
     0.230000E-02   -0.255458E+01    0.188644E-03       -Infinity             NaN
     0.240000E-02   -0.255458E+01    0.196651E-03             NaN             NaN
     0.250000E-02   -0.255458E+01    0.204665E-03             NaN             NaN
     0.260000E-02   -0.255458E+01    0.212692E-03       -Infinity             NaN
     0.270000E-02   -0.255458E+01    0.220735E-03             NaN             NaN
     0.280000E-02   -0.255458E+01    0.228798E-03             NaN             NaN
     0.290000E-02   -0.255458E+01    0.236885E-03       -Infinity             NaN
     0.300000E-02   -0.255458E+01    0.245002E-03             NaN             NaN
     0.310000E-02   -0.255458E+01    0.253152E-03             NaN             NaN
     0.320000E-02   -0.255458E+01    0.261342E-03             NaN             NaN
     0.330000E-02   -0.255458E+01    0.269575E-03       +Infinity             NaN
     0.340000E-02   -0.255458E+01    0.277857E-03       -Infinity             NaN
     0.350000E-02   -0.255458E+01    0.286194E-03       +Infinity             NaN
     0.360000E-02   -0.255458E+01    0.294591E-03             NaN             NaN
     0.370000E-02   -0.255458E+01    0.303055E-03             NaN             NaN
     0.380000E-02   -0.255458E+01    0.311592E-03             NaN             NaN
     0.390000E-02   -0.255458E+01    0.320209E-03             NaN             NaN
     0.400000E-02   -0.255458E+01    0.328912E-03       -Infinity             NaN
     0.410000E-02   -0.255458E+01    0.337709E-03             NaN             NaN
     0.420000E-02   -0.255458E+01    0.346608E-03             NaN             NaN
     0.430000E-02   -0.255458E+01    0.355617E-03       +Infinity             NaN
     0.440000E-02   -0.255458E+01    0.364744E-03             NaN             NaN
     0.450000E-02   -0.255458E+01    0.373997E-03       +Infinity             NaN
     0.460000E-02   -0.255458E+01    0.383388E-03             NaN             NaN
